time_ps,Mx_eA,My_eA,Mz_eA,M_mag_eA
3439.0000,9.944447,-2.257527,-17.738694,20.460931
3440.0000,1.118611,-8.539317,-18.884499,20.755615
3441.0000,6.748281,-16.946492,-27.557119,33.047204
3442.0000,5.133453,-14.214220,-25.399822,29.555835
3443.0000,-5.929872,-7.158877,-24.482818,26.188189
3444.0000,3.939257,-4.776644,-31.253987,31.861352
3445.0000,22.894634,-11.463926,-18.335020,31.492203
3446.0000,10.145696,-12.607256,-25.977532,30.605722
3447.0000,12.488347,14.234505,-32.540777,37.649463
3448.0000,19.217696,22.978933,-30.010400,42.402539
3449.0000,21.957041,13.957749,-25.565508,36.476370
3450.0000,12.590645,15.287504,-20.204975,28.292634
3451.0000,10.696190,11.206733,-27.698664,31.736656
3452.0000,15.414236,0.124923,-18.363374,23.975566
3453.0000,6.671326,1.395386,-16.484746,17.838176
3454.0000,6.497838,0.022403,-12.295045,13.906492
3455.0000,17.045865,2.106845,-19.563531,26.033287
3456.0000,13.367670,-6.540425,-15.877278,21.761427
3457.0000,9.923621,-1.592193,-18.385695,20.953451
3458.0000,-0.908075,-4.705432,-19.343932,19.928708
3459.0000,15.768936,-5.511880,-12.523285,20.877567
3460.0000,14.900326,1.138313,-15.030359,21.194980
3461.0000,14.261225,-7.390675,-18.516379,24.512464
3462.0000,9.188318,-3.926681,-16.944660,19.671439
3463.0000,-0.114597,-14.035094,-13.330815,19.357366
3464.0000,-13.348936,-18.783174,-8.928784,24.712849
3465.0000,-11.235051,-22.310063,4.836032,25.443123
3466.0000,-2.589902,-20.205323,3.020782,20.593392
3467.0000,3.051697,-24.063025,-4.336193,24.640304
3468.0000,-3.642973,-18.502217,-4.002639,19.277562
3469.0000,2.259428,-10.854751,-4.503045,11.966957
3470.0000,-3.549379,-15.941434,-1.945557,16.447267
3471.0000,0.342296,2.054863,-6.689719,7.006566
3472.0000,1.076222,-11.687220,2.609005,12.023156
3473.0000,0.571699,-11.697719,0.052153,11.711797
3474.0000,1.009369,7.290779,5.244672,9.037747
3475.0000,1.399443,4.111813,3.766860,5.749320
3476.0000,15.672211,9.745277,4.086086,18.901976
3477.0000,9.134710,3.610991,-1.422245,9.924967
3478.0000,11.910676,-2.307239,5.189120,13.195246
3479.0000,12.771742,3.048371,-0.308281,13.134116
3480.0000,7.172103,-0.729484,-1.588943,7.382137
3481.0000,1.132557,0.740803,8.145702,8.257356
3482.0000,5.112517,-2.259733,2.558183,6.147237
3483.0000,2.264294,7.769138,6.754550,10.540895
3484.0000,4.751281,2.247476,-0.911544,5.334485
3485.0000,-0.604483,4.920344,2.275595,5.454679
3486.0000,-4.206075,9.755026,-6.311234,12.356507
3487.0000,1.179278,17.445934,2.434984,17.654474
3488.0000,-2.098984,22.199218,6.505298,23.227784
3489.0000,-5.697710,25.925059,3.739738,26.805936
3490.0000,-7.354582,13.905564,-3.042505,16.022217
3491.0000,-10.746984,16.312664,7.493757,20.922645
3492.0000,-3.809539,11.821843,15.911652,20.185371
3493.0000,-8.722072,6.126724,5.873698,12.170111
3494.0000,2.054420,9.949875,10.380072,14.524687
3495.0000,-4.405605,24.116198,20.843428,32.178391
3496.0000,-8.320065,22.752986,12.926353,27.459287
3497.0000,-2.777887,14.644102,8.812927,17.315717
3498.0000,-13.776374,8.249250,15.705917,22.461399
3499.0000,-20.857559,13.370269,6.777512,25.685337
3500.0000,-11.144909,16.272429,9.183473,21.756313
3501.0000,-12.973651,23.884009,4.919824,27.621842
3502.0000,-5.671165,20.391151,-1.291737,21.204474
3503.0000,0.139050,11.631534,7.059739,13.607051
3504.0000,-0.641708,11.968791,4.954885,12.969759
3505.0000,-8.602597,16.353195,10.341772,21.175077
3506.0000,-1.221916,11.541216,9.736512,15.149007
3507.0000,-5.976093,18.220756,-1.112116,19.207978
3508.0000,-3.344122,11.532972,10.036152,15.649822
3509.0000,0.661310,19.698150,2.153438,19.826542
3510.0000,-3.127256,13.394467,-1.794090,13.871202
3511.0000,3.129382,16.548415,13.338058,21.483642
3512.0000,-0.672059,11.232253,5.921567,12.715350
3513.0000,6.548368,8.464270,4.910079,11.774288
3514.0000,9.753948,-1.157498,5.198477,11.113212
3515.0000,-1.674279,12.014295,10.003780,15.723298
3516.0000,6.449502,6.249666,2.773878,9.399404
3517.0000,8.552678,18.482049,9.801264,22.600868
3518.0000,10.840390,14.264047,6.721106,19.135055
3519.0000,12.169185,14.528444,2.627394,19.132903
3520.0000,9.040422,14.786240,14.037467,22.302748
3521.0000,3.574448,19.934221,18.064573,27.138139
3522.0000,7.792625,16.042319,23.130236,29.207684
3523.0000,4.545954,16.924637,19.319881,26.083843
3524.0000,3.710587,8.394157,19.964817,21.973262
3525.0000,3.645849,12.970252,19.265835,23.509403
3526.0000,12.298275,6.769910,25.851556,29.417380
3527.0000,2.902844,7.085836,13.182275,15.244932
3528.0000,0.381518,16.847547,10.644365,19.932082
3529.0000,-10.990695,9.548126,15.915119,21.569727
3530.0000,0.331167,7.842968,12.010398,14.348222
3531.0000,7.769751,2.574947,5.769838,10.014510
3532.0000,10.324200,0.765794,7.231790,12.628315
3533.0000,-1.005047,5.146787,19.077558,19.785165
3534.0000,0.841781,8.484741,5.496644,10.144581
3535.0000,8.099412,-1.799722,12.857421,15.302050
3536.0000,-3.837231,20.265001,15.734935,25.941912
3537.0000,-0.056072,29.182648,18.174000,34.379127
3538.0000,-0.715350,13.244143,16.521410,21.186695
3539.0000,-7.472945,17.795323,8.474456,21.079251
3540.0000,-10.432388,20.951113,9.975516,25.441989
3541.0000,-5.201264,17.738638,13.784458,23.059135
3542.0000,-3.541372,20.494545,12.823167,24.433610
3543.0000,-1.022062,16.238460,10.826242,19.543278
3544.0000,-3.080683,20.999495,12.375217,24.568586
3545.0000,-1.077601,26.680799,4.428704,27.067318
3546.0000,-1.787627,32.834761,2.235887,32.959313
3547.0000,10.235220,24.072019,5.415179,26.712282
3548.0000,10.919724,27.990178,1.909763,30.105442
3549.0000,5.819776,25.497037,6.032589,26.839538
3550.0000,11.545895,24.311083,1.797093,26.973431
3551.0000,8.956747,22.320367,-0.193653,24.051187
3552.0000,9.732195,18.008477,-0.222873,20.471212
3553.0000,-3.232240,24.174478,-0.317318,24.391668
3554.0000,1.910106,21.714773,2.790040,21.976446
3555.0000,-1.142091,11.363076,-13.452879,17.646638
3556.0000,1.220743,9.900505,-6.462560,11.885912
3557.0000,-4.395429,6.232650,-12.724316,14.834889
3558.0000,-2.244174,3.509178,-19.065420,19.515145
3559.0000,7.327051,2.530520,-10.045751,12.688827
3560.0000,3.756875,3.025472,-10.372739,11.439463
3561.0000,7.924792,4.806478,3.567226,9.931247
3562.0000,5.785883,6.090495,7.465780,11.238703
3563.0000,6.692064,-1.497573,4.489567,8.196503
3564.0000,-1.832787,-2.955093,1.982611,4.002803
3565.0000,6.024678,10.519687,-2.040612,12.293277
3566.0000,7.360940,1.531270,2.670387,7.978671
3567.0000,3.961269,-1.943895,4.488110,6.293926
3568.0000,4.985514,13.476413,3.649318,14.825201
3569.0000,4.013949,1.976965,15.486052,16.119491
3570.0000,-1.594152,-3.033878,12.425691,12.889668
3571.0000,1.155732,-12.482422,8.776790,15.302896
3572.0000,3.967454,-15.304191,9.918320,18.663655
3573.0000,5.112514,-12.335934,11.623892,17.703896
3574.0000,-1.192781,-7.612437,12.710940,14.864048
3575.0000,9.952053,-1.088640,6.048194,11.696544
3576.0000,5.898457,-0.522938,8.797103,10.604446
3577.0000,11.446295,-5.635944,9.908059,16.153983
3578.0000,12.561957,-5.294850,16.762262,21.605824
3579.0000,11.102475,-13.641006,19.274012,26.092711
3580.0000,7.585430,-3.345705,19.028162,20.755805
3581.0000,4.410889,-0.909958,23.861291,24.282610
3582.0000,9.816346,1.743578,12.430458,15.934773
3583.0000,3.784556,-11.443465,13.621560,18.188531
3584.0000,3.259717,-13.421770,10.345658,17.256950
3585.0000,-5.986923,-14.820040,3.346357,16.330185
3586.0000,-0.327198,-10.804638,4.862772,11.853008
3587.0000,0.958351,-14.502276,2.693797,14.781441
3588.0000,-2.593208,-18.759600,0.865773,18.957766
3589.0000,5.101630,-11.836535,2.383338,13.107649
3590.0000,-1.881858,-5.111875,4.410464,7.008912
3591.0000,5.442737,-7.923337,-3.689773,10.296460
3592.0000,-1.426880,-9.647863,8.022871,12.628685
3593.0000,-0.855636,-10.114976,13.227248,16.673480
3594.0000,-0.088092,-9.999755,15.682934,18.599927
3595.0000,-3.091491,-17.725318,18.207443,25.597953
3596.0000,-7.354520,-6.205686,16.477857,19.081910
3597.0000,-16.028641,-9.864992,19.072402,26.795371
3598.0000,-7.670643,-2.758122,17.352396,19.171637
3599.0000,-9.081349,0.152003,13.409735,16.196142
3600.0000,-4.595666,-7.297327,-2.691843,9.034221
3601.0000,-9.394923,-8.656925,10.312059,16.417840
3602.0000,-5.510570,0.360394,9.412356,10.912778
3603.0000,-2.106460,0.683657,12.558616,12.752388
3604.0000,-3.826010,-2.530399,12.919418,13.709582
3605.0000,-0.812940,-3.316057,13.812788,14.228500
3606.0000,5.570037,8.553938,21.081243,23.422510
3607.0000,1.210298,-2.434546,16.794439,17.013084
3608.0000,10.574705,-2.320268,12.512589,16.546085
3609.0000,-8.604825,1.451825,18.422818,20.385069
3610.0000,0.715016,-0.606682,22.439026,22.458611
3611.0000,2.098962,-8.711665,23.356027,25.016050
3612.0000,4.958427,-11.733431,19.548289,23.332274
3613.0000,15.783265,-11.764589,22.889363,30.190064
3614.0000,12.716346,-6.126721,20.470212,24.865071
3615.0000,17.864856,-11.347936,25.111674,32.840903
3616.0000,15.689874,-16.128734,13.968006,26.484210
3617.0000,21.153628,-13.790244,21.630754,33.249607
3618.0000,31.929461,-5.464531,22.825262,39.627568
3619.0000,18.888093,-2.449214,25.664555,31.959789
3620.0000,32.603130,-9.603073,22.791451,40.922284
3621.0000,27.052307,-17.605762,17.317785,36.629166
3622.0000,20.019477,-7.779502,12.593608,24.897772
3623.0000,12.601165,-4.432631,18.357610,22.703291
3624.0000,16.502929,-9.793593,20.722742,28.243463
3625.0000,15.537873,-1.352006,28.245765,32.265720
3626.0000,23.123630,-0.150848,20.127673,30.656944
3627.0000,28.034750,-0.262323,25.157291,37.668359
3628.0000,22.694247,-2.598468,22.116765,31.795159
3629.0000,26.251513,-3.368593,16.866196,31.384040
3630.0000,28.404821,-9.293944,25.755107,39.452969
3631.0000,25.926638,-17.100820,19.701650,36.780207
3632.0000,27.830451,-0.445562,13.643005,30.997808
3633.0000,32.577313,-3.565238,22.980890,40.026411
3634.0000,30.622918,-2.295233,19.658288,36.462028
3635.0000,26.077611,5.839465,11.601617,29.133120
3636.0000,35.980303,-3.586132,16.295331,39.660816
3637.0000,41.017369,2.258458,11.011248,42.529669
3638.0000,33.822299,-0.197057,9.193498,35.050066
3639.0000,39.471887,9.309600,15.825297,43.533189
3640.0000,34.645947,10.057404,10.777544,37.651673
3641.0000,34.019548,7.469277,7.830463,35.699243
3642.0000,35.093935,11.210814,-1.694831,36.880064
3643.0000,32.670295,12.606175,-1.118334,35.035903
3644.0000,22.257209,17.875471,0.520375,28.551472
3645.0000,21.716145,10.662438,2.019228,24.276651
3646.0000,26.727074,11.686025,-4.073761,29.453271
3647.0000,21.280418,14.902284,-3.229857,26.179501
3648.0000,28.053473,9.671069,-0.261110,29.674823
3649.0000,12.997687,16.396054,9.936614,23.162615
3650.0000,26.240573,9.920569,2.288214,28.146426
3651.0000,15.664843,9.405702,-3.286297,18.564867
3652.0000,29.814358,9.435731,1.625995,31.314100
3653.0000,34.665335,8.069832,6.187844,36.126127
3654.0000,34.386706,-6.269656,5.502520,35.384062
3655.0000,45.649980,-10.493745,6.342221,47.267993
3656.0000,35.899293,-3.235936,0.365973,36.046699
3657.0000,38.308649,0.607649,6.594558,38.876857
3658.0000,47.985809,-1.107597,9.142731,48.861582
3659.0000,56.951300,-8.586762,-0.434682,57.596632
3660.0000,45.995873,-5.738475,-4.761513,46.596378
3661.0000,52.907423,-11.619792,-6.273876,54.530510
3662.0000,51.295859,-13.889231,4.420019,53.326470
3663.0000,49.196626,-14.875589,-0.364782,51.397706
3664.0000,39.447237,-0.663408,7.877702,40.231615
3665.0000,28.871356,1.332233,6.707704,29.670244
3666.0000,37.189056,-2.422750,10.080656,38.607192
3667.0000,27.495884,2.169842,5.865220,28.198097
3668.0000,18.465328,3.077707,-1.029338,18.748337
3669.0000,10.587473,-4.670228,-7.014565,13.531804
3670.0000,26.978458,-5.917914,-7.894349,28.725940
3671.0000,11.668916,5.387338,-8.317815,15.309247
3672.0000,13.833467,1.175792,-6.194473,15.202592
3673.0000,15.037226,-0.927822,-14.134620,20.658327
3674.0000,12.245555,-2.980112,-25.568887,28.506187
3675.0000,6.075469,9.316548,-19.413448,22.373899
3676.0000,18.615095,0.647362,-24.568507,30.831030
3677.0000,18.438023,5.553960,-14.818825,24.298245
3678.0000,17.548093,4.229538,-12.304539,21.845509
3679.0000,27.412069,18.737478,-17.299479,37.440441
3680.0000,27.019554,17.565475,-23.936455,40.144192
3681.0000,9.740366,17.608089,-16.024516,25.723621
3682.0000,17.057022,10.010963,-16.831096,25.970120
3683.0000,15.616502,23.044395,-15.974922,32.095442
3684.0000,13.760469,20.845404,-14.741412,29.003286
3685.0000,8.413399,14.576994,-15.433385,22.835573
3686.0000,-2.860580,14.191293,-31.703289,34.852177
3687.0000,7.291770,13.593033,-29.271575,33.087242
3688.0000,-10.601681,14.830303,-25.905977,31.677329
3689.0000,-6.659670,13.656923,-23.025052,27.586514
3690.0000,-4.426970,12.818309,-22.134375,25.958383
3691.0000,-6.926093,13.734974,-25.121879,29.457242
3692.0000,-4.267064,21.022159,-31.233395,37.890156
3693.0000,-8.596667,22.146040,-24.582552,34.185547
3694.0000,-14.067772,26.163995,-28.549579,41.201157
3695.0000,-19.149086,21.347090,-31.598020,42.671075
3696.0000,-28.931359,35.159555,-27.610766,53.250091
3697.0000,-27.909132,26.693237,-22.398734,44.644729
3698.0000,-18.076498,28.794432,-28.814941,44.566579
3699.0000,-21.434463,24.748027,-20.628866,38.696914
3700.0000,-23.758365,29.855232,-24.887448,45.554142
3701.0000,-17.439407,21.746840,-19.788727,34.185548
3702.0000,-16.461236,33.493693,-27.153765,46.153296
3703.0000,-10.624121,29.319201,-26.736760,41.077267
3704.0000,-23.329569,23.242988,-32.484583,46.257469
3705.0000,-24.957345,14.766869,-32.018686,43.198677
3706.0000,-23.658092,6.765771,-31.456775,39.937572
3707.0000,-21.423046,14.447044,-35.381570,43.812321
3708.0000,-20.332523,4.292393,-34.054518,39.894189
3709.0000,-20.367972,0.634510,-24.462188,31.837957
3710.0000,-15.029659,11.292235,-22.226867,29.110803
3711.0000,-18.186258,3.992587,-22.826985,29.457630
3712.0000,-14.684534,1.859586,-25.571473,29.546469
3713.0000,-10.193655,-0.119802,-17.639311,20.373273
3714.0000,-4.192232,-0.037619,-12.636384,13.313693
3715.0000,-4.863392,-2.734615,-9.490855,11.009406
3716.0000,-16.132073,3.931049,-7.867744,18.373848
3717.0000,-10.440767,1.409934,-3.643892,11.147891
3718.0000,-12.570349,-2.343455,6.575173,14.378399
3719.0000,-14.979054,5.760248,9.022399,18.410763
3720.0000,-10.998871,4.270328,0.553664,11.811749
3721.0000,-13.724483,1.569316,0.024105,13.813933
3722.0000,0.689207,2.609012,-1.964169,3.337650
3723.0000,6.468128,2.501361,-4.837252,8.455323
3724.0000,2.914844,-8.778368,5.513932,10.768449
3725.0000,4.051582,-13.403891,-9.766816,17.072502
3726.0000,1.327935,-7.545308,-2.481841,8.053237
3727.0000,1.086728,1.743003,-5.360656,5.740703
3728.0000,3.027890,-11.214077,-15.951614,19.732654
3729.0000,3.937427,-6.464049,-16.719074,18.352512
3730.0000,12.105486,-7.884406,-17.949047,23.040724
3731.0000,15.618417,-6.174228,-3.280200,17.111860
3732.0000,12.139879,-1.108843,-15.005776,19.333378
3733.0000,15.234581,-13.584934,-16.139207,26.021470
3734.0000,13.828456,-12.300578,-11.798164,21.948282
3735.0000,12.102051,-17.760516,-4.244896,21.906956
3736.0000,7.825932,-12.089155,-1.692986,14.500314
3737.0000,11.974951,-24.694239,-5.019841,27.899887
3738.0000,5.824798,-23.066003,-0.810739,23.803909
3739.0000,-1.101299,-20.348110,5.861620,21.204175
3740.0000,-8.585765,-17.834933,-5.151999,20.453442
3741.0000,-7.581716,-26.000442,1.025166,27.102700
3742.0000,-17.297771,-20.944272,-1.487612,27.204566
3743.0000,-23.158255,-14.674075,-4.294484,27.750241
3744.0000,-12.985359,-17.497306,2.340196,21.914648
3745.0000,-24.293762,-2.523741,2.651581,24.568008
3746.0000,-12.761221,-3.529036,-3.348530,13.657068
3747.0000,-17.285916,-9.406325,-4.535708,20.195408
3748.0000,-16.113625,-12.900681,-4.041668,21.033582
3749.0000,-25.202279,-3.207314,-4.687514,25.834367
3750.0000,-22.361959,-8.105680,-19.160321,30.543037
3751.0000,-22.506625,-13.966023,-18.253151,32.167926
3752.0000,-23.904612,-15.317793,-3.843021,28.650201
3753.0000,-21.251811,-10.140508,-5.837010,24.259845
3754.0000,-25.333361,-0.107123,-11.955179,28.012800
3755.0000,-15.031675,-9.964692,-8.854145,20.090849
3756.0000,-16.339547,-13.282564,-8.658788,22.768002
3757.0000,-18.469916,-6.794909,3.668533,20.019159
3758.0000,-18.342862,1.877176,-1.231946,18.479774
3759.0000,-21.735537,0.393673,-5.505133,22.425321
3760.0000,-14.697652,-1.977404,1.925529,14.954557
3761.0000,-24.069870,-1.057625,0.940556,24.111447
3762.0000,-21.573868,3.310512,-7.221601,22.990059
3763.0000,-25.018766,-2.252577,0.361869,25.122574
3764.0000,-26.133503,-12.294107,-10.461743,30.717309
3765.0000,-26.220795,-2.769304,-14.531578,30.105911
3766.0000,-10.805807,-9.081819,-1.485727,14.193389
3767.0000,-19.048506,-10.650831,-7.719815,23.149111
3768.0000,1.037526,-6.664679,-7.750760,10.274662
3769.0000,-10.232825,-4.547657,-14.169129,18.059792
3770.0000,-4.649588,-10.652101,-18.439144,21.796512
3771.0000,-14.396139,-18.496825,-17.028723,28.971689
3772.0000,-1.975213,-22.704871,-11.673156,25.606155
3773.0000,-2.003302,-18.581781,-4.257181,19.168187
3774.0000,-4.268929,-14.831923,-15.699762,22.015727
3775.0000,-1.467691,-9.268331,-16.687426,19.144876
3776.0000,-0.963911,-19.582663,-22.354433,29.734332
3777.0000,0.093326,-29.664604,-15.950522,33.681101
3778.0000,-12.507784,-20.075163,-17.711909,29.549426
3779.0000,-7.865214,-27.702575,-13.930972,31.990095
3780.0000,-11.662686,-29.585892,-15.793595,35.507477
3781.0000,-5.199189,-29.708701,-12.376810,32.600980
3782.0000,-12.869238,-25.329420,-7.671976,29.428830
3783.0000,-8.286170,-30.399138,6.585633,32.189110
3784.0000,-7.653016,-25.786792,9.064558,28.384741
3785.0000,-5.627004,-24.059939,-0.880272,24.724860
3786.0000,-10.433168,-14.300184,6.633243,18.903601
3787.0000,-6.526368,-16.181473,5.478682,18.287961
3788.0000,-4.150802,-8.994259,9.951046,14.040981
3789.0000,0.882808,-13.077482,7.487843,15.095287
3790.0000,-5.083159,-10.068503,8.113519,13.893972
3791.0000,-7.975857,-9.933238,7.491881,14.778762
3792.0000,-9.790184,-6.919439,4.224505,12.711128
3793.0000,1.877471,-5.311896,3.022685,6.393571
3794.0000,-6.150602,-3.000916,0.635423,6.873075
3795.0000,0.119561,-6.966929,-3.912544,7.991270
3796.0000,-1.908563,-16.649768,0.831362,16.779408
3797.0000,-8.032842,-9.366234,-0.707255,12.359332
3798.0000,-3.674086,-10.273208,2.639708,11.225229
3799.0000,-10.767678,-4.527122,-0.069316,11.680862
3800.0000,-4.811855,-0.065690,-0.919203,4.899306
3801.0000,-19.566537,3.709870,5.436641,20.643874
3802.0000,-6.465894,1.850704,7.642055,10.180074
3803.0000,0.594862,2.378328,5.400817,5.931200
3804.0000,3.009783,2.010705,10.964050,11.546087
3805.0000,-9.373004,-3.519156,8.798264,13.328433
3806.0000,-11.528035,8.216671,11.707940,18.370768
3807.0000,-10.599258,14.289374,3.380665,18.109649
3808.0000,0.596757,8.920929,12.855303,15.658797
3809.0000,11.530275,12.256696,12.080691,20.715137
3810.0000,12.401921,11.750641,17.606421,24.533065
3811.0000,10.848897,12.667770,10.262086,19.582681
3812.0000,7.950208,21.831825,6.521328,24.132180
3813.0000,3.638802,19.745878,15.990197,25.667625
3814.0000,9.169188,18.151622,12.303611,23.768345
3815.0000,6.699897,11.235655,13.138953,18.540784
3816.0000,9.441022,10.111326,5.157669,14.763921
3817.0000,8.630293,4.755364,6.177897,11.630213
3818.0000,12.467025,11.395046,5.185366,17.668101
3819.0000,14.044887,2.297519,14.585802,20.378495
3820.0000,8.834458,-3.541901,4.952113,10.729219
3821.0000,6.540262,2.701787,11.866029,13.815836
3822.0000,-4.164722,-3.111931,1.756364,5.487608
3823.0000,1.842531,-12.730662,10.045202,16.320868
3824.0000,3.691760,-6.462085,9.081922,11.741761
3825.0000,0.790716,0.273736,14.279057,14.303553
3826.0000,7.861889,-1.729650,9.280890,12.285598
3827.0000,-4.860256,4.067056,3.084278,7.048106
3828.0000,0.985321,-10.039917,-3.924521,10.824632
3829.0000,4.514215,-1.797755,3.353190,5.903723
3830.0000,1.277773,2.769188,1.457508,3.380153
3831.0000,-3.433231,4.353888,-1.832824,5.839748
3832.0000,1.984658,7.152251,-4.185954,8.521488
3833.0000,-6.506074,11.271286,3.200676,13.402060
3834.0000,6.855187,11.923702,-3.782432,14.264468
3835.0000,5.060998,16.039923,5.357419,17.652047
3836.0000,-2.306415,16.921646,13.627280,21.848670
3837.0000,-10.224454,4.670268,5.964068,12.724817
3838.0000,-3.889325,1.224175,7.482668,8.521489
3839.0000,-4.295250,-1.119656,10.285157,11.202109
